URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/idextratime/status/1669379721128476672,2023-06-15 16:21:55+00:00,Warlok UK banget bg https://t.co/Zn3hx6QwVW,1669379721128476672,44,10,497,8,1669379721128476672,in,,https://pbs.twimg.com/media/FyrT801aQAEH_wz?format=jpg&name=orig,,6,idextratime
https://twitter.com/idextratime/status/1669379269922025473,2023-06-15 16:20:08+00:00,"Lah Messi kalo ga diturunin bisa diobok-obok ga karuan sama Indonesia min, gimana sih",1669379269922025473,12,5,133,1,1669379269922025473,in,,,,2,idextratime
https://twitter.com/idextratime/status/1669378966258618368,2023-06-15 16:18:55+00:00,@tentaetic Electric Light Orchestra?,1669378966258618368,1,0,7,0,1669378542726180865,en,,,,0,idextratime
https://twitter.com/idextratime/status/1669378801057533952,2023-06-15 16:18:16+00:00,Yulianto Al-Fahrizi,1669378801057533952,7,18,277,1,1669378801057533952,in,,,,10,idextratime
https://twitter.com/idextratime/status/1669378542726180865,2023-06-15 16:17:14+00:00,"Baru pertama kali pendukung tim lawan mohon-mohon biar pemain terbaik tim lawan main. 

Aneh banget kalian.😁",1669378542726180865,38,22,432,3,1669378542726180865,in,,,,6,idextratime
https://twitter.com/idextratime/status/1669377307008724993,2023-06-15 16:12:20+00:00,"🚨 “Untuk saat ini saya hanya memiliki satu pilihan: bertahan di PSG. Saya akan disini saat musim depan dimulai.” 👀

– Kylian Mbappé

🗞️: @FabrizioRomano https://t.co/yAx4LzQtN2",1669377307008724993,63,7,397,6,1669377307008724993,in,,https://pbs.twimg.com/media/FyrRz0faAAAhnev?format=jpg&name=orig,,2,idextratime
https://twitter.com/idextratime/status/1669376100164857856,2023-06-15 16:07:32+00:00,7️⃣5️⃣0️⃣,1669376100164857856,7,0,58,0,1669376100164857856,art,,,,0,idextratime
https://twitter.com/idextratime/status/1669374881396584459,2023-06-15 16:02:41+00:00,Indonesia https://t.co/hXWuDqvNA0,1669374881396584459,29,18,379,2,1669374881396584459,in,,https://pbs.twimg.com/media/FyrPmsfaYAA2KsA?format=jpg&name=orig,,3,idextratime
https://twitter.com/idextratime/status/1669373766152130560,2023-06-15 15:58:15+00:00,"@coffebit Belum ada di tahap itu, masih mencoba berjuang. Doakan ya masbit. 🙏",1669373766152130560,4,0,26,0,1669371020602654721,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669373417244753920,2023-06-15 15:56:52+00:00,"Harusnya aku yang disana, Mes 😊 https://t.co/5fo9LLgB7B",1669373417244753920,53,89,1813,22,1669373417244753920,in,,https://pbs.twimg.com/media/FyrOCtOaYAUHRSi?format=jpg&name=orig,,36,idextratime
https://twitter.com/idextratime/status/1669373379227553793,2023-06-15 15:56:43+00:00,https://t.co/5VXVMVESOw,1669373379227553793,6,6,201,0,1669373379227553793,zxx,,https://pbs.twimg.com/media/FyrOPLOagAE50BR?format=jpg&name=orig,,1,idextratime
https://twitter.com/idextratime/status/1669372682289414145,2023-06-15 15:53:57+00:00,@fauzan_azhim belum shipping+pajak 😋,1669372682289414145,0,0,17,0,1669351582100787200,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669372634386276353,2023-06-15 15:53:46+00:00,Apakah Real Madrid adalah tim dengan kedalaman gelandang terbaik di dunia saat ini? https://t.co/ujAowHF0Td,1669372634386276353,221,107,2545,54,1669372634386276353,in,,https://pbs.twimg.com/media/FyrNkH7aAAAD6T_?format=jpg&name=orig,,27,idextratime
https://twitter.com/idextratime/status/1669372254961139712,2023-06-15 15:52:15+00:00,Izin off https://t.co/lvK7Y1jSVB,1669372254961139712,15,61,467,5,1669372254961139712,en,,,,61,idextratime
https://twitter.com/idextratime/status/1669371819630166016,2023-06-15 15:50:31+00:00,https://t.co/a2S5htrNCc,1669371819630166016,29,68,745,30,1669371819630166016,zxx,,,,44,idextratime
https://twitter.com/idextratime/status/1669371142128435200,2023-06-15 15:47:50+00:00,https://t.co/4KtoisXEXi,1669371142128435200,188,135,1181,46,1669371142128435200,zxx,,,,35,idextratime
https://twitter.com/idextratime/status/1669370646026133504,2023-06-15 15:45:52+00:00,Aku saat ini 🫵😭😭😭 https://t.co/jk9QUPUaGj,1669370646026133504,17,20,224,3,1669370646026133504,in,,,,10,idextratime
https://twitter.com/idextratime/status/1669369795593261057,2023-06-15 15:42:29+00:00,"Julián Álvarez aja ga pake libur langsung ke Beijing ikut main ga kamu suruh liburan, tega bener kamu Scaloni malah Messi yang kamu liburkan 🫵😭 https://t.co/tikfLlDK31",1669369795593261057,102,92,2564,20,1669369795593261057,in,,https://pbs.twimg.com/media/FyrK-mDaIAIGM13?format=jpg&name=orig,,17,idextratime
https://twitter.com/idextratime/status/1669368484156035072,2023-06-15 15:37:16+00:00,Tega kamu Scaloni 🫵😭😭😭,1669368484156035072,159,63,884,17,1669368484156035072,in,,,,16,idextratime
https://twitter.com/idextratime/status/1669368062267752450,2023-06-15 15:35:36+00:00,"@pablowsla @gastonedul Gracias por la información chicos. Sin embargo, el pueblo indonesio espera con ansias la presencia de Lionel Messi, quien muy probablemente no volverá a Indonesia en el futuro. 😢",1669368062267752450,24,2,158,1,1669357337294028805,es,,,,3,idextratime
https://twitter.com/idextratime/status/1669367840342962176,2023-06-15 15:34:43+00:00,https://t.co/gXxeyuw80o,1669367840342962176,18,48,1574,7,1669367840342962176,zxx,,https://pbs.twimg.com/media/FyrJMwJaQAU2GTF?format=jpg&name=orig,,17,idextratime
https://twitter.com/idextratime/status/1669367082994237442,2023-06-15 15:31:42+00:00,https://t.co/ztFMbnO2nX,1669367082994237442,13,7,304,2,1669367082994237442,zxx,,https://pbs.twimg.com/media/FyrIgtHaEAImOL7?format=jpg&name=orig,,2,idextratime
https://twitter.com/idextratime/status/1669366038478336000,2023-06-15 15:27:33+00:00,Matamu cok asw 🫵😭,1669366038478336000,11,2,103,0,1669366038478336000,in,,,,1,idextratime
https://twitter.com/idextratime/status/1669365643274240000,2023-06-15 15:25:59+00:00,"Jangankan starter, kayanya ga diturunin malahan min",1669365643274240000,14,3,99,1,1669365643274240000,in,,,,1,idextratime
https://twitter.com/idextratime/status/1669364740311896064,2023-06-15 15:22:24+00:00,"Gak taunya udah Messi sama Di Maria ga ada, si Alvarez ga dipasang starter pisan 🫵😭",1669364740311896064,22,11,160,4,1669364740311896064,in,,,,1,idextratime
https://twitter.com/idextratime/status/1669364735517790208,2023-06-15 15:22:22+00:00,"Beli tiket CAT 1 ✅
Beli tiket pesawat ✅
Booking hotel ✅
Beli jersey Argentina ✅

Dan yang ditunggu tidak datang, why man, why you don’t come, oh Mr. Messi 😭😭 https://t.co/qqUaDCIpL4",1669364735517790208,622,569,8159,184,1669364735517790208,in,,https://pbs.twimg.com/media/FyrGW0WaEAAoIeI?format=png&name=orig,,53,idextratime
https://twitter.com/idextratime/status/1669364034339233794,2023-06-15 15:19:35+00:00,Cok 🫵😭,1669364034339233794,23,3,135,0,1669364034339233794,und,,,,4,idextratime
https://twitter.com/idextratime/status/1669361503995297793,2023-06-15 15:09:32+00:00,"Please come to Indonesia Mr. Messi 😭

We waiting for you bro 😭 https://t.co/dhAsr7gbBT",1669361503995297793,50,29,883,2,1669361503995297793,en,,https://pbs.twimg.com/media/FyrDcCoaAAEZZxZ?format=jpg&name=orig,,2,idextratime
https://twitter.com/idextratime/status/1669361269512757250,2023-06-15 15:08:36+00:00,🥲 https://t.co/30Wo9yUw7m,1669361269512757250,12,12,450,2,1669361269512757250,qme,,https://pbs.twimg.com/media/FyrDOlEaMAENJhI?format=jpg&name=orig,,6,idextratime
https://twitter.com/idextratime/status/1669361234725195778,2023-06-15 15:08:28+00:00,"Rp2.500.000 tanpa Messi, Di Maria, dan Otamendi 😭 https://t.co/ctHPYI6mx2",1669361234725195778,368,124,2923,107,1669361234725195778,in,,https://pbs.twimg.com/media/FyrDJwzacAIUSLp?format=jpg&name=orig,,21,idextratime
https://twitter.com/idextratime/status/1669361054525321216,2023-06-15 15:07:45+00:00,Bacot,1669361054525321216,252,61,1401,20,1669361054525321216,en,,,,26,idextratime
https://twitter.com/idextratime/status/1669360668309585924,2023-06-15 15:06:13+00:00,"🚨 Nicolás Otamendi absen ke Indonesia setelah mengalami cedera di babak pertama akibat bertabrakan dengan Enzo Fernández. 🤕

Diseruduk terus gitu cok sama pemain Australia 🫵🤬 https://t.co/CidbZlthcD",1669360668309585924,26,20,411,3,1669360668309585924,in,,,,11,idextratime
https://twitter.com/idextratime/status/1669360273134870533,2023-06-15 15:04:38+00:00,@Ferdians_syah bagaimana bisa 🙀,1669360273134870533,0,0,0,0,1669351582100787200,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669360166293368834,2023-06-15 15:04:13+00:00,@GhofarAlhajiz blom dpt,1669360166293368834,0,0,3,0,1669351582100787200,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669360141274341382,2023-06-15 15:04:07+00:00,@delygophile ga,1669360141274341382,0,0,1,0,1669351582100787200,und,,,,0,idextratime
https://twitter.com/idextratime/status/1669359291114074112,2023-06-15 15:00:44+00:00,Tru kah,1669359291114074112,16,1,82,0,1669359291114074112,in,,,,3,idextratime
https://twitter.com/idextratime/status/1669358959755673602,2023-06-15 14:59:25+00:00,@quoideIafuck @gastonedul Batal 😭😭😭,1669358959755673602,7,0,201,0,1669357337294028805,es,,,,1,idextratime
https://twitter.com/idextratime/status/1669358931679023105,2023-06-15 14:59:19+00:00,Gue refund aja tiket pesawat sekalian jual tiket nonton Argentinanya nih lama-lama,1669358931679023105,31,12,185,1,1669358931679023105,in,,,,3,idextratime
https://twitter.com/idextratime/status/1669358736987787269,2023-06-15 14:58:32+00:00,@gastonedul Kata orang bandara jadi kok huu,1669358736987787269,29,2,181,2,1669356993981841409,in,,,,3,idextratime
https://twitter.com/idextratime/status/1669358431638265856,2023-06-15 14:57:19+00:00,"🚨 Kai Havertz telah diberikan lampu hijau oleh Chelsea untuk menyepakati kontrak personal dengan Arsenal. 📄

Arsenal dan Chelsea masih berkomunikasi, dimana Chelsea akan bersikap fleksibel menurunkan harga £75jt. 💰

Bayern Munich telah diberi tahu namun belum ada pergerakan, sementara Real Madrid dipastikan 100% mundur dari perburuan. 👀

🗞️: @FabrizioRomano",1669358431638265856,57,16,704,23,1669358431638265856,in,,https://pbs.twimg.com/media/FyrApJ3aIAIDGvt?format=jpg&name=orig,,6,idextratime
https://twitter.com/idextratime/status/1669357351818895362,2023-06-15 14:53:02+00:00,Dribble maut Messi yang diselesaikan dengan sangat apa sekali oleh Garnacho 🥶 https://t.co/BRkGOq2vR8,1669357351818895362,168,183,1548,80,1669357351818895362,in,,,,48,idextratime
https://twitter.com/idextratime/status/1669357337294028805,2023-06-15 14:52:59+00:00,"✅ RESMI: Lionel Messi, Angel Di Maria, dan Nicolas Otamendi tidak akan hadir ke Indonesia! 😭

(via @gastonedul) https://t.co/xP8tP1edPc",1669357337294028805,1708,1567,21634,1094,1669357337294028805,in,,https://pbs.twimg.com/media/Fyq_oTMaEAALyXG?format=jpg&name=orig,,191,idextratime
https://twitter.com/idextratime/status/1669356838201217025,2023-06-15 14:51:00+00:00,https://t.co/ajk7y9dsHn,1669356838201217025,15,6,288,3,1669356838201217025,zxx,,https://pbs.twimg.com/media/Fyq_MZjagAotFwV?format=jpg&name=orig,,2,idextratime
https://twitter.com/idextratime/status/1669356015937290241,2023-06-15 14:47:43+00:00,Kebanyakan ngobrol sama Thomas Shelby ini mah pas masih di Birmingham,1669356015937290241,8,17,230,0,1669356015937290241,in,,,,13,idextratime
https://twitter.com/idextratime/status/1669355660562300929,2023-06-15 14:46:19+00:00,"BREAKING : Lionel Messi konfirmasi jika dirinya akan pergi liburan seusai laga vs Australia. 

🗣️""Sekarang saya akan pergi berlibur, sesuatu yang memang layak saya dapatkan.” 

- Leo seusai pertandingan. 

Happy holiday Leo.. 😁👋 https://t.co/60MwLEsihL",1669355660562300929,787,414,5683,249,1669355660562300929,in,,https://pbs.twimg.com/media/Fyq-IDyaAAAndVc?format=jpg&name=orig,,59,idextratime
https://twitter.com/idextratime/status/1669355511949717510,2023-06-15 14:45:43+00:00,"🚨 BREAKING: Adrián telah menandatangani perpanjangan kontrak baru dengan Liverpool. ✍️

Adrián dipastikan akan menjadi bagian dari skuat Liverpool musim depan. 👊😎

🗞️: @FabrizioRomano https://t.co/bsgiwMhp20",1669355511949717510,9,2,164,0,1669355511949717510,in,,https://pbs.twimg.com/media/Fyq9_LTaYAIka3S?format=jpg&name=orig,,1,idextratime
https://twitter.com/idextratime/status/1669354392825516041,2023-06-15 14:41:17+00:00,Masih ada aja yang ngarep Messi ke Indonesia https://t.co/x67YKfNLaQ,1669354392825516041,48,35,551,9,1669354392825516041,in,,https://pbs.twimg.com/media/Fyq8-UnagAEU5Uf?format=jpg&name=orig,,5,idextratime
https://twitter.com/idextratime/status/1669354129658105856,2023-06-15 14:40:14+00:00,@kallahari_ nanti kalo ada dipost,1669354129658105856,0,0,7,0,1669351582100787200,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669353865278521344,2023-06-15 14:39:11+00:00,https://t.co/cPXwZ3c9TU,1669353865278521344,120,29,517,32,1669353865278521344,zxx,,,,11,idextratime
https://twitter.com/idextratime/status/1669353534746394626,2023-06-15 14:37:52+00:00,@wintersplash_ baru rilis home aja,1669353534746394626,0,0,0,0,1668921232652214272,et,,,,0,idextratime
https://twitter.com/idextratime/status/1669353087331631106,2023-06-15 14:36:05+00:00,Belum aja ketemu Elkan Baggott https://t.co/73WdFATd32,1669353087331631106,7,10,551,1,1669353087331631106,in,,https://pbs.twimg.com/media/Fyq7yJxaYAUoOwZ?format=jpg&name=orig,,2,idextratime
https://twitter.com/idextratime/status/1669352329047605252,2023-06-15 14:33:04+00:00,"@flowoochan kemaren ada, sekarang dah abis",1669352329047605252,0,0,0,0,1669351582100787200,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669351991020249088,2023-06-15 14:31:44+00:00,https://t.co/gimHhDZPxj,1669351991020249088,44,27,924,26,1669351991020249088,zxx,,https://pbs.twimg.com/media/Fyq6yVtakAMe-ru?format=jpg&name=orig,,9,idextratime
https://twitter.com/idextratime/status/1669351666297237505,2023-06-15 14:30:26+00:00,https://t.co/jMwLTSF1Oi,1669351666297237505,1,2,44,0,1669351582100787200,zxx,https://twitter.com/idextratime/status/1668921232652214272?s=20,,,4,idextratime
https://twitter.com/idextratime/status/1669351582100787200,2023-06-15 14:30:06+00:00,"Jadi cakep gini kalo yang pake Jude Bellingham 😋

Kita open Pre-Order Original Jersey Real Madrid 23/24 ✨

Harga:
Normal: R̶p̶ ̶1̶,̶7̶1̶9̶,̶3̶7̶5̶,-
ETI Price: Rp1.109.000,- 😍
Free Stiker ETI 🙀

Order via: https://t.co/4b47A1SL8Y",1669351582100787200,97,38,1157,15,1669351582100787200,es,http://wa.me/6285156750810,https://pbs.twimg.com/media/Fyq2zgtaIAUcbih?format=jpg&name=orig,,39,idextratime
https://twitter.com/idextratime/status/1669351299488546822,2023-06-15 14:28:59+00:00,https://t.co/h5LnZGUbwj,1669351299488546822,21,11,295,7,1669351299488546822,zxx,,https://pbs.twimg.com/media/Fyq6KCsaEAMrePd?format=jpg&name=orig,,3,idextratime
https://twitter.com/idextratime/status/1669349979474001921,2023-06-15 14:23:44+00:00,Tonight I feel Qatari,1669349979474001921,25,6,163,0,1669349979474001921,en,,,,1,idextratime
https://twitter.com/idextratime/status/1669349496407605253,2023-06-15 14:21:49+00:00,Pengen cat rambut warna merah kaya De Paul gini buat Senin depan https://t.co/7jd471Xj7C,1669349496407605253,76,9,512,12,1669349496407605253,in,,https://pbs.twimg.com/media/Fyq4hAOakAABPYx?format=jpg&name=orig,,4,idextratime
https://twitter.com/idextratime/status/1669348806285209604,2023-06-15 14:19:05+00:00,"“Next stop, Miami for him” 😭😭😭",1669348806285209604,24,10,183,2,1669348806285209604,en,,,,1,idextratime
https://twitter.com/idextratime/status/1669348514009321479,2023-06-15 14:17:55+00:00,"Manchester United Football Club x Qatar 🔥🇶🇦

Cemas kau dek.. 🫵🥶 https://t.co/IDQ5d3OVTD",1669348514009321479,107,60,1314,19,1669348514009321479,in,,https://pbs.twimg.com/media/Fyq3oCXacAET9Ql?format=jpg&name=orig,,12,idextratime
https://twitter.com/idextratime/status/1669347947027513347,2023-06-15 14:15:40+00:00,"Come to Indonesia Mr. Messi
Why?
Please come to Indonesia man
We waiting for you bro
We love you
Why you don’t come to Indonesia
Why you don’t come to Indonesia
Why you don’t come, oh Mr. Messi
Why you not come to Indonesia
Why you not come to Indonesia
Why you not come
We waiting for you",1669347947027513347,41,128,1032,13,1669347947027513347,en,,,,14,idextratime
https://twitter.com/idextratime/status/1669347553496944642,2023-06-15 14:14:06+00:00,Ini lah https://t.co/eoS0jKXESI,1669347553496944642,45,85,1739,5,1669347553496944642,in,,https://pbs.twimg.com/media/Fyq2wCqaEAIuseh?format=jpg&name=orig,,16,idextratime
https://twitter.com/idextratime/status/1669347134905401351,2023-06-15 14:12:26+00:00,Please come to Indonesia man 😔,1669347134905401351,13,11,230,1,1669347134905401351,en,,,,1,idextratime
https://twitter.com/idextratime/status/1669347024452587521,2023-06-15 14:12:00+00:00,Ga pake jersey Álvarez dulu biar ga disangka fans City,1669347024452587521,15,2,137,2,1669347024452587521,ro,,,,1,idextratime
https://twitter.com/idextratime/status/1669346556154355715,2023-06-15 14:10:08+00:00,https://t.co/VrYUDpUkrw,1669346556154355715,56,37,1201,8,1669346556154355715,zxx,,https://pbs.twimg.com/media/Fyq1181aIAA5NNi?format=jpg&name=orig,,7,idextratime
https://twitter.com/idextratime/status/1669346314759593991,2023-06-15 14:09:11+00:00,Gue pakai jersey De Paul minggu depan gara-gara Messi ga jadi kesini,1669346314759593991,28,4,132,3,1669346314759593991,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669346177878474755,2023-06-15 14:08:38+00:00,Mulai,1669346177878474755,8,3,108,0,1669346177878474755,hi,,,,0,idextratime
https://twitter.com/idextratime/status/1669345859107192839,2023-06-15 14:07:22+00:00,Berarti kemungkinan abis jumatan pemain Timnas Argentina udah di Jakarta,1669345859107192839,22,4,172,1,1669345859107192839,in,,,,2,idextratime
https://twitter.com/idextratime/status/1669345174638698503,2023-06-15 14:04:39+00:00,"🚨 BREAKING: Perusaahaan milik Sheikh Jassim, Nine Two UK Holdings Ltd., telah terdaftar sebagai perusahaan di Inggris per hari ini. 👀🇶🇦 https://t.co/HjeR6IX8Ql",1669345174638698503,146,138,1624,40,1669345174638698503,in,,https://pbs.twimg.com/media/Fyq0lZnaAAAJv8G?format=jpg&name=orig,,21,idextratime
https://twitter.com/idextratime/status/1669345037237510145,2023-06-15 14:04:06+00:00,@pablo_bkk @gastonedul bgst 😭,1669345037237510145,4,0,9,0,1669340135736102913,de,,,,0,idextratime
https://twitter.com/idextratime/status/1669344954836189186,2023-06-15 14:03:46+00:00,Lionel Andres Messi menambah trofi baru di lemarinya.. 🏆🐐 https://t.co/6HDGBHyAr2,1669344954836189186,55,30,793,3,1669344954836189186,in,,https://pbs.twimg.com/media/Fyq0YudaAAE53ck?format=jpg&name=orig,,9,idextratime
https://twitter.com/idextratime/status/1669344426148380673,2023-06-15 14:01:40+00:00,@rusmanoi ke wonosobo pernah ga,1669344426148380673,3,1,75,0,1669340519045156864,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669344389242683401,2023-06-15 14:01:31+00:00,Kita tidak akan menyaksikan magis seperti ini Senin depan 😔 https://t.co/txvItCkjlJ,1669344389242683401,158,314,2303,108,1669344389242683401,in,,,,53,idextratime
https://twitter.com/idextratime/status/1669344372356435973,2023-06-15 14:01:27+00:00,"#FIFAMatchDay 
FT : Argentina 2-0 Australia

⚽ Messi 2'
⚽ Pezzella 68'

Tim Tango bawa pulang trofi.. 🏆 https://t.co/ngh7zmoChk",1669344372356435973,116,130,3338,17,1669344372356435973,in,,https://pbs.twimg.com/media/Fyqz2rbaYAIzREy?format=jpg&name=orig,,22,idextratime
https://twitter.com/idextratime/status/1669343150727663618,2023-06-15 13:56:36+00:00,@Indostransfer Aku cuma percaya Bang Dul @gastonedul mint 😭,1669343150727663618,2,0,38,0,1669342222947618816,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669342855012438023,2023-06-15 13:55:26+00:00,Garnacho apaan dah,1669342855012438023,96,6,186,4,1669342855012438023,in,,,,5,idextratime
https://twitter.com/idextratime/status/1669342736426860545,2023-06-15 13:54:57+00:00,Yaelah Garnacho ini,1669342736426860545,43,2,135,1,1669342736426860545,in,,,,3,idextratime
https://twitter.com/idextratime/status/1669342222947618816,2023-06-15 13:52:55+00:00,"Messi kaga diganti cuy 

Udah fix sih",1669342222947618816,54,11,851,2,1669342222947618816,in,,,,3,idextratime
https://twitter.com/idextratime/status/1669341954705100814,2023-06-15 13:51:51+00:00,"Yang main Argentina, namesetnya nomor 10 semua 😭 https://t.co/o1W2yljx0W",1669341954705100814,30,49,850,1,1669341954705100814,in,,https://pbs.twimg.com/media/FyqxkjzaQAATiR4?format=jpg&name=orig,,6,idextratime
https://twitter.com/idextratime/status/1669341183695544321,2023-06-15 13:48:47+00:00,Wkwkwk EZ bagi Baggott itumah,1669341183695544321,3,0,122,0,1669340225934618625,in,,,,0,idextratime
https://twitter.com/idextratime/status/1669340616239755264,2023-06-15 13:46:32+00:00,@y0urayang_ 🥰🥰,1669340616239755264,1,0,1,0,1669338504734838789,qme,,,,0,idextratime
https://twitter.com/idextratime/status/1669340519045156864,2023-06-15 13:46:09+00:00,Si Jobe lebih tinggi ternyata https://t.co/TV6tVhCd4U,1669340519045156864,49,23,934,11,1669340519045156864,in,,https://pbs.twimg.com/media/FyqwSVzaEAAliCd?format=jpg&name=orig,,13,idextratime
https://twitter.com/idextratime/status/1669340437017133058,2023-06-15 13:45:49+00:00,Mulai,1669340437017133058,19,4,110,1,1669340437017133058,hi,,,,3,idextratime
https://twitter.com/idextratime/status/1669340236785274881,2023-06-15 13:45:01+00:00,@gastonedul we can't,1669340236785274881,13,6,128,1,1669340135736102913,en,,,,0,idextratime
