URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/caassanov/status/1667799528907608064,2023-06-11 07:42:48+00:00,"@schfess aku kemarin cari di mamikos tapi gaada yang cocok, akhirnya aku langsung dateng dan liat dari googlemap (ada kayak tanda penginapan nama kos gitu) ternyata ga cocok juga, akhirnya aku cari di facebook semacam perkumpulan daerah untuk kos dan nemunya malah disitu",1667799528907608064,0,0,1,0,1667423893697728512,in,,,,1,caassanov
https://twitter.com/undipmenfess/status/1667787499056562176,2023-06-11 06:55:00+00:00,"-dips! -dips! Info kos cewek km dalam doong buat bulan juli/agustus. Kalo ada yang punya info kosan baru jadi baru jadi itu juga gapapa. Udah nyari muter muter mamikos, full semua huhuhuhu https://t.co/5t5WTGUEeo",1667787499056562176,7,1,3,0,1667787499056562176,in,,https://pbs.twimg.com/media/FyUrLDSagAA4yoV?format=jpg&name=orig,,2,undipmenfess
https://twitter.com/dinuyaa_/status/1667735969762787328,2023-06-11 03:30:14+00:00,"@schfess kos gue skrng dari nyokap gue nyari di yutub nder, no mamikos no survey wkwk",1667735969762787328,0,0,0,0,1667423893697728512,in,,,,0,dinuyaa_
https://twitter.com/aleyyuw/status/1667724481438318594,2023-06-11 02:44:35+00:00,"@schfess mamikos, terus minta wa, terus survey, TP AKU DAPETNYA MALAH GA YG AKU WA SAMA SEKALI AWOAKWOAKOWKAOAK",1667724481438318594,0,0,0,0,1667423893697728512,in,,,,0,aleyyuw
https://twitter.com/caprast15/status/1667720639350964229,2023-06-11 02:29:19+00:00,"ak pribadi modal search tiktok, mamikos, terus keliling pake gmaps view 360 derajat. nanti kalo ada spanduk yang ada nomor hapenya aku hubungin. ada sekitar 30an lebih yang ak hubungin dengan jawaban yang super random🫠",1667720639350964229,2,0,1,0,1667720639350964229,in,,,,0,caprast15
https://twitter.com/yoimiyadepok/status/1667708976212086785,2023-06-11 01:42:59+00:00,siapa yang udah download mamikos,1667708976212086785,1,0,0,0,1667708976212086785,in,,,,0,yoimiyadepok
https://twitter.com/allskimdoyieee/status/1667704512721862656,2023-06-11 01:25:14+00:00,"ada yg tau gak ini gimana? kemarin kan udah masukin voucher mamikos yg 300k buat pemakaian pertama. tapi di invoice nya gak kepotong sksks. katanya dipotong saat pembayaran, nah tapi disini tetep segini 😭🤏🏻 https://t.co/Ci2dqOGT89",1667704512721862656,0,0,0,0,1667704512721862656,in,,https://pbs.twimg.com/media/FyTgaYhaQAEQ9UN?format=jpg&name=orig,,0,allskimdoyieee
https://twitter.com/madshaula/status/1667573906696458240,2023-06-10 16:46:16+00:00,"@schfess bisa lewat app mamikos, cari jastipan kost di daerah kamu kuliah, cari di menfess univ km biasanya ada yg oper sm liat aja di gmaps sekitar kampus kamuu",1667573906696458240,0,0,0,0,1667423893697728512,in,,,,0,madshaula
https://twitter.com/oxscarletxo/status/1667573705558618112,2023-06-10 16:45:28+00:00,@niskalaarunika Jadi nemu banyak kost provider selain mamikos,1667573705558618112,1,0,0,0,1667488454308155392,in,,,,0,oxscarletxo
https://twitter.com/niskalaarunika/status/1667572351637282817,2023-06-10 16:40:05+00:00,"@oxscarletxo BENEEERR, kadang malah lebih bisa kebayang di tiktok drpd di mamikos 👍",1667572351637282817,1,0,0,0,1667488454308155392,in,,,,0,niskalaarunika
https://twitter.com/loblyxiang/status/1667545551557242882,2023-06-10 14:53:35+00:00,"@schfess aku cari di hastag ig, atau nyari di akun ig kostan di daerah/kota kampusnya nderr. aku juga download app mamikos",1667545551557242882,0,0,0,0,1667423893697728512,in,,,,0,loblyxiang
https://twitter.com/nethoonie/status/1667533380446216193,2023-06-10 14:05:13+00:00,"@schfess dulu aku nyari di mamikos. di foto bagus, tp waktu di survey jujur kurang. jadi aku dapetnya bener2 dari survey langsung aja, pilih di daerah yang deket sm kampus",1667533380446216193,0,0,0,0,1667423893697728512,in,,,,0,nethoonie
https://twitter.com/whyadina/status/1667531474151804932,2023-06-10 13:57:39+00:00,@schfess Mamikos fren,1667531474151804932,1,0,1,0,1667423893697728512,hu,,,,0,whyadina
https://twitter.com/_ismitata/status/1667521844877094915,2023-06-10 13:19:23+00:00,"@schfess aku kemarin minta tolong cariin temen yg kuliah di unib yg aku tuju, selain itu aku cari lewat ig,mamikos, sma gugell nder",1667521844877094915,0,0,1,0,1667423893697728512,in,,,,0,_ismitata
https://twitter.com/z1yach1/status/1667521829114892288,2023-06-10 13:19:19+00:00,"@schfess mamikos, twt, sama survey",1667521829114892288,1,0,1,0,1667423893697728512,in,,,,0,z1yach1
https://twitter.com/Classicaalll/status/1667510087278276608,2023-06-10 12:32:40+00:00,@schfess Web maybe? But better survey langsung sih. Coba check web mamikos,1667510087278276608,0,0,0,0,1667423893697728512,in,,,,0,Classicaalll
https://twitter.com/reessdil/status/1667501250550833152,2023-06-10 11:57:33+00:00,"dilist semua kostan dan tempat yg tersedia, dr tiktok lah google sendiri dan mamikos, tapi harus disurvey langsung jg supaya tau bentuknya kayak apa (ini gw survey sehari langsung 6-7 kos 😭)",1667501250550833152,0,0,0,0,1667501250550833152,in,,,,0,reessdil
https://twitter.com/maybepus/status/1667498488505192449,2023-06-10 11:46:34+00:00,"@schfess pake mamikos, tp ttp survey langsung juga",1667498488505192449,0,0,0,0,1667423893697728512,in,,,,0,maybepus
https://twitter.com/katzuah/status/1667496544634036224,2023-06-10 11:38:51+00:00,@schfess ak cri d mamikos sih 🧍‍♂️🧍‍♂️,1667496544634036224,0,0,0,0,1667423893697728512,in,,,,0,katzuah
https://twitter.com/Amrizal1st/status/1667491076448608256,2023-06-10 11:17:07+00:00,"@schfess Saya semi gap pengalaman, bisa lewat saudara yang dekat dgn tempt kos, keliling2 sewa motor Cari kos (pnglmn tmn Gw), serch gugel mamikos, di ig2 sih paling banyak nder

Oh ya btw cek deh ni barang2 kost wajib bagi kalian
https://t.co/3hTJeHoJFS",1667491076448608256,0,0,1,0,1667423893697728512,in,https://twitter.com/amrizal1st/status/1667472157369303040?s=61&t=QIRikeswDwDyw7Q_xK7JYQ,,,0,Amrizal1st
https://twitter.com/speeazy/status/1667490326322515968,2023-06-10 11:14:08+00:00,"@schfess survey langsung lebih enakk, tp sblm survey aku cari tau daerah kosan yg deket sm fakultasku, trs cari-cari info dari mamikos, di tiktok jg banyak",1667490326322515968,0,0,0,0,1667423893697728512,in,,,,0,speeazy
https://twitter.com/juneflaire/status/1667396211211653120,2023-06-10 05:00:10+00:00,"berhubung saya pekerja yg ga punya banyak waktu luang, jd setelah saya lihat2 foto di mamikos dan cocok, akhirnya saya memutuskan untuk DP langsung sebesar 500k (ini jgn ditiru ya temen2, pure kesalahan saya berhubung sy juga terbatas waktunya). CATAT NAMA &amp;NOREKNYA https://t.co/FTQaUzyOn9",1667396211211653120,1,0,0,0,1667394855365132295,in,,https://pbs.twimg.com/media/FyPIA3daYAADNbs?format=jpg&name=orig,,0,juneflaire
https://twitter.com/juneflaire/status/1667395570263269376,2023-06-10 04:57:37+00:00,Jd aku nyari2 kosan yg bisa per bulan krn kerja juga jd susah kalo bayar per tahun. Trus nemu iklan di atas di mamikos. Trus saya chat dan tanya2 soal kosan https://t.co/FSlerahyLI,1667395570263269376,1,0,0,0,1667394855365132295,in,,https://pbs.twimg.com/media/FyPHbi1aMAECFvc?format=jpg&name=orig,,0,juneflaire
https://twitter.com/buckleybliss/status/1667385845685559296,2023-06-10 04:18:58+00:00,"Liat sekilas kosan di tebet di mamikos ko menarik2 ya

Apa pindah sana aja 😶😶😶",1667385845685559296,2,0,2,0,1667385845685559296,in,,,,0,buckleybliss
https://twitter.com/adriansah_alief/status/1667367738124435457,2023-06-10 03:07:01+00:00,@YuniaPP_ Udah coba nyari di mamikos?,1667367738124435457,0,0,0,0,1667351289565700096,in,,,,0,adriansah_alief
https://twitter.com/MbaaTj/status/1667305051101233153,2023-06-09 22:57:55+00:00,"@GhostyPin @unnesmenfess Kt siapa luar pulau perlu makelar. Gw dr maba, ga perlu makelar. Gw pake mamikos, carikos. Survey langsung toh kos Unnes berdekatan. Cek Ig dsb..

Gw dr Kepri ke palembang sendirian, ke Jogja, SMG sendiri nyari kos dr internet tanpa makelar. Gunain gojek.",1667305051101233153,2,0,0,0,1667150821207965696,in,,,,0,MbaaTj
https://twitter.com/ouxy156/status/1667234698026954753,2023-06-09 18:18:22+00:00,@yoimiyadepok udah save kos di mamikos tinggal bayar lama bgt pengumuman lolosnya 😭,1667234698026954753,0,0,0,0,1667146225995628544,in,,,,0,ouxy156
https://twitter.com/MeyolaBellatris/status/1667191919729070080,2023-06-09 15:28:23+00:00,@convomf Download aplikasi mamikos coba,1667191919729070080,0,0,0,0,1667191148698537984,lt,,,,0,MeyolaBellatris
https://twitter.com/itsstitiii/status/1667171987725205505,2023-06-09 14:09:11+00:00,"@nesafess_ Aku mamikos, ga rekomen blas",1667171987725205505,0,0,1,0,1667157094540390400,in,,,,0,itsstitiii
https://twitter.com/ularnyapanji/status/1667159576691769344,2023-06-09 13:19:52+00:00,"Nek meh gawe makelar yo gawe o koyo Aplikasi Mamikos ngono lho, sistem e jelas aturane jelas Terms and Condition e jelas. Podo apike podo rak nyusahke ne. Nek wes kadung di unek uneke wong sak unnes rodok repot soale, mending ndang diurusi po minimal njaluk ngapuro kono.",1667159576691769344,0,0,0,0,1667159156342796288,in,,,,0,ularnyapanji
https://twitter.com/Kenapakenapa4/status/1667157214430384128,2023-06-09 13:10:28+00:00,"@tanyakanrl ke bandung ngekos sndri sebulan hehee. jadi tuh aku abis berantem ama anggota keluarga, kebetulan lagi pandemi jd wfh, liat2 mamikos sama travel, cus dehh, best decision sih walaupun bajet bgt karna miskin tp suasana baru bnr2 mengobatii",1667157214430384128,1,0,0,0,1667077831334166528,in,,,,0,Kenapakenapa4
https://twitter.com/polcanisme/status/1667125385409216512,2023-06-09 11:04:00+00:00,"@nxxnrj 1 semester aja, di mamikos cuma nemu 1 udah pada penuh semua",1667125385409216512,1,0,0,0,1667109492612550661,in,,,,0,polcanisme
https://twitter.com/patellacaudal/status/1667085763073445889,2023-06-09 08:26:33+00:00,Segala mamikos gabisa dibuka,1667085763073445889,0,0,0,0,1667085763073445889,in,,,,0,patellacaudal
https://twitter.com/zeusweo/status/1667022989752426497,2023-06-09 04:17:07+00:00,"info kosan jaksel atau jakpus yg bisa buat 2 orang dong, deket halte busway atau mrt. nyari di mamikos gada yg sreg😭",1667022989752426497,0,0,0,0,1667022989752426497,in,,,,0,zeusweo
https://twitter.com/wcirdscity/status/1666821209319968773,2023-06-08 14:55:18+00:00,"@yaiyalayaa @egosum_pulchra @UNSfess_ kak info dong, enak atau engga. trus yang tipe A itu ada dipan gak ya? apa kamarnya sebesar yang ada di mamikos? thank u kak!",1666821209319968773,0,0,0,0,1638465047155605504,in,,,,0,wcirdscity
https://twitter.com/anloveees/status/1666779576243191808,2023-06-08 12:09:52+00:00,"@peachhteea @ipb_menfess yahh soalnya di mamikos masih ada nder kirain belum full, makasii infonyaa!!",1666779576243191808,1,0,0,0,1666758359448719362,in,,,,0,anloveees
https://twitter.com/unfoxing_/status/1666774215314505729,2023-06-08 11:48:34+00:00,kebayang lino as mamikos pas si bungsu sakit gini🥲 cepet sembuh ya dek,1666774215314505729,0,0,1,0,1666774215314505729,in,,,,0,unfoxing_
https://twitter.com/kentutisme/status/1666760111229116418,2023-06-08 10:52:32+00:00,@txtdemonslayer @tanyakanrl Itu game apa? Jadi Mamikos gitu ta? 😭,1666760111229116418,1,0,0,0,1666418498220982277,in,,,,0,kentutisme
https://twitter.com/bhagawanta_/status/1666754212347404288,2023-06-08 10:29:05+00:00,@andxyzard Mamikos,1666754212347404288,0,0,0,0,1666747060446691329,lt,,,,0,bhagawanta_
https://twitter.com/warungpintarqu/status/1666737654749331457,2023-06-08 09:23:18+00:00,"Cari kamar kost eksklusif di Jakarta Timur yang bersih, nyaman, aman &amp; terjangkau?⁣⁣

⁣⁣Lihat di MAMIKOS ➡️ Kost A16
IG : @a16kost
Kontak WA : 081286154369
Kunjungan ke lokasi harus dengan perjanjian ya gaeess... 😊⁣⁣ https://t.co/VEXc0zbjUh",1666737654749331457,0,0,1,0,1666737654749331457,in,,,,0,warungpintarqu
https://twitter.com/nandar_art/status/1666686382981644291,2023-06-08 05:59:33+00:00,"@unnesmenfess td ke ig di atas, knp dia gak cantumin nama dan alamat kos ya?

Sekelas traveloka, airbnb atau mamikos saja nyantumin nama property dan alamat biar user bisa crossceck lewat google map misalnya.",1666686382981644291,1,0,0,0,1666369408527376385,in,,,,0,nandar_art
https://twitter.com/abcdefghoba/status/1666682163981582336,2023-06-08 05:42:48+00:00,"@seokjinjuseyyo teh awal mula pertamakali anak puri bertemu tuh gimana yaa? kan rumah puri itu punya gian lalu mereka ini berbeda angkatan, apakah gian posting di mamikos dan jadilah tongkrongan puri ini. affa mungkin teh aya suda perna bercerita dan aku yang tertinggal?",1666682163981582336,0,0,0,0,1666355572948738050,in,,,,0,abcdefghoba
https://twitter.com/YProdithe/status/1666674520265220096,2023-06-08 05:12:25+00:00,"@schfess Udah, di mamikos😍",1666674520265220096,0,0,0,0,1666498060770512896,in,,,,0,YProdithe
https://twitter.com/strawrbey_ish/status/1666667589370810368,2023-06-08 04:44:53+00:00,"2. griya aulia no 6 A, jalan sigura gura barat IV (gang depan kopstud sigura)
⭐️ 9/10
harga 850 k (tapi di mamikos skrng kok 900 k si), bayarnya per 3 bulan
- spring bed
- lemari + kaca
- meja belajar
- km dalam
- dapur bersama + kulkas
- jemuran
- ada jam malam https://t.co/J0C8DwNpLY",1666667589370810368,1,0,0,0,1666651975906390016,in,,https://pbs.twimg.com/media/FyExVeCaEAApPIr?format=jpg&name=orig,,0,strawrbey_ish
https://twitter.com/sahhhhhyasahhhh/status/1666659502404571139,2023-06-08 04:12:45+00:00,"@unnesmenfess Punyaku 5 juta km luar tapi listrik, air wifi udah termasuk , kalau ada kerusakan gak nambah biaya perbaikan, ke gedung jurusan cuma 4 menit jalan kaki , mending kalau cari kos langsung hubungin yg punya atau gak pakek apk kek mamikos gt",1666659502404571139,0,0,0,0,1666432319383810048,in,,,,0,sahhhhhyasahhhh
https://twitter.com/farizzlfdhl/status/1666626205523800065,2023-06-08 02:00:26+00:00,"@Chaci__ @sosmedkeras haha maaf jawaban sblmnya gak nyambung

facebook marketplace
mamikos
reddoorz
travelio
lamudi
https://t.co/jYqQPVeKzc
rumah123
rumahku
olx
https://t.co/ttOD5SrueT

dan lain lain

jelaskan unit yg di sewa dgn baik &amp; benar, kemudian kontaknya cukup 1 nomor aja",1666626205523800065,2,0,1,0,1666054487205888011,in,http://rumah.com,,,0,farizzlfdhl
https://twitter.com/henlosaal/status/1666495082265210881,2023-06-07 17:19:24+00:00,"@SitiZahraAisyh @tanyakanrl Sebenernya kalo kost pinter2 cari ajaa kak disesuaikan budgetnya. Soalnya ga tentu banget. Dulu aku carinya di mamikos, door to door, trus akhirnya dapet kost ini dari IG",1666495082265210881,1,0,0,0,1666418498220982277,in,,,,0,henlosaal
https://twitter.com/lulay62/status/1666432456696942595,2023-06-07 13:10:33+00:00,Cape banget cari kosan modal gmaps + mamikos 🥲,1666432456696942595,0,0,0,0,1666432456696942595,in,,,,0,lulay62
https://twitter.com/ahenggrant/status/1666416428327763970,2023-06-07 12:06:51+00:00,"@schfess Kamu cari aja sekarang, terus tanya2 sama ibu kosnya kira2 nanti ada yg kosong ga buat bulan pas kamu masuk kuliah.
Kalo di mamikos penuh, ttp chat ajaa, nanya2.",1666416428327763970,0,0,0,0,1666113861047697408,in,,,,0,ahenggrant
https://twitter.com/lemmecha2/status/1666393315942735877,2023-06-07 10:35:01+00:00,"@bahassoalfess Njirt,gua udh donlot mamikos.",1666393315942735877,1,1,1,0,1666261563194605569,in,,,,0,lemmecha2
https://twitter.com/w00diieee/status/1666358005468901376,2023-06-07 08:14:42+00:00,@hoshiscent @schfess nder kamu nyarinya dimana? (selain mamikos),1666358005468901376,1,0,0,0,1666113861047697408,in,,,,0,w00diieee
https://twitter.com/MeguMicin/status/1666296996259598338,2023-06-07 04:12:16+00:00,@worksfess Klo hemat 2jt bsa. Tp km hrs ad network kos nya. Klo d mamikos pd 1jt keatas. Tp klo d telusuri ternyata ad yg 600 per month jg,1666296996259598338,0,0,0,0,1666283844973268992,in,,,,0,MeguMicin
https://twitter.com/WindSpringShine/status/1666092267273342977,2023-06-06 14:38:45+00:00,@beaarz_ @UPIfess Cari aja mamikos erco,1666092267273342977,0,0,0,0,1614804357467500546,in,,,,0,WindSpringShine
https://twitter.com/MinatRehatz/status/1666076164639842307,2023-06-06 13:34:46+00:00,Kaya foto kamar di mamikos,1666076164639842307,0,0,0,0,1666076164639842307,in,,,,0,MinatRehatz
https://twitter.com/farizzlfdhl/status/1666070114192756736,2023-06-06 13:10:43+00:00,"gw buat aplikasi web based sendiri yg bisa registrasi dan pembayaran, opsi sederhananya pakai aplikasi seperti mamikos atau reddoorz

di registrasi ada data penting (data terhapus jika sudah tidak jd penyewa) 
- KTP
- foto buku rekening
- kontak darurat dengan alasan utk keadaan urgent jika terjadi hal buruk seperti si penyewa pingsan di unit  hahah

kalau si penyewa gak mau ngasih data di atas, ya kyknya ada niat buruk

atau paling sederhananya kalian cek norek dan no.hp calon penyewa di
1. https://t.co/UKoIltKqf7
2. https://t.co/tDByyZDNMo
3. aplikasi getContact",1666070114192756736,1,6,26,0,1666054487205888011,in,https://cekrekening.id/home,,,15,farizzlfdhl
https://twitter.com/farizzlfdhl/status/1666066258155151361,2023-06-06 12:55:24+00:00,"@AliObeng saya buat aplikasi web based sendiri yg bisa registrasi dan pembayaran, opsi sederhananya pakai aplikasi seperti mamikos

atau kayak abang ini bisa juga, opsi sederhananya kalian cek norek dan no.hp calon penyewa di
1. https://t.co/UKoIltKqf7
2. https://t.co/8u0xycTQnZ

https://t.co/59emlrMpgx",1666066258155151361,4,35,199,0,1666054487205888011,in,https://cekrekening.id/home,,,120,farizzlfdhl
https://twitter.com/crosswalx/status/1666015735574065153,2023-06-06 09:34:39+00:00,APA KAH SAATNYA BUKA MAMIKOS LAGI???,1666015735574065153,0,0,0,1,1666015735574065153,in,,,,0,crosswalx
https://twitter.com/wtrybrz/status/1665977762270830593,2023-06-06 07:03:45+00:00,mamikos oh mamikos,1665977762270830593,0,0,0,0,1665977762270830593,tl,,,,0,wtrybrz
https://twitter.com/rfairyg0dmother/status/1665954249690480640,2023-06-06 05:30:19+00:00,"yg di padanggg ada info kosan perbulan gaa yg udah ada isinyaaa budget 1,5 pls pls 🥹🥹
liat di mamikos udah pd full",1665954249690480640,1,0,0,0,1665954249690480640,in,,,,0,rfairyg0dmother
https://twitter.com/sanctuqrly/status/1665837943406354432,2023-06-05 21:48:10+00:00,@smokincannabiss owh coba tracking kos di gmaps yg deket deket sekitaran atau di web selain mamikos,1665837943406354432,0,0,0,0,1664868032601276422,in,,,,0,sanctuqrly
https://twitter.com/subbiminal/status/1665763842775719938,2023-06-05 16:53:43+00:00,semangat juga untuk rozza ngorek-ngorek mamikos inter gws Co-SR besar (lbh tua dari gue apparently),1665763842775719938,0,0,0,0,1665762776474583048,in,,,,0,subbiminal
https://twitter.com/edogawallanpoe/status/1665740892332777473,2023-06-05 15:22:31+00:00,"@BaseBDG rumah kita palingg, atau ga coba cari di aplikasi mamikos, disitu bisa nyesuain budget yang kamu punya dan fasilitas yang kamu cari",1665740892332777473,0,0,0,0,1665738795009081345,in,,,,0,edogawallanpoe
https://twitter.com/amidxo/status/1665703371913715712,2023-06-05 12:53:25+00:00,"@worksfess krna butuh cepet, cari di ig/mamikos/aplikasi lain aja kak, nanti bulan kedua baru ganti kosan yg sesuai sama yg kakak mau",1665703371913715712,0,0,0,0,1665702520365404160,in,,,,0,amidxo
https://twitter.com/54_76_432_9076/status/1665694940528246784,2023-06-05 12:19:55+00:00,@xionicability Mamikos ion atau ga facebook,1665694940528246784,0,0,0,0,1665629098201210882,lt,,,,0,54_76_432_9076
https://twitter.com/GibennaGridwir/status/1665633974927134723,2023-06-05 08:17:40+00:00,"@tanyakanrl Coba cari sendiri dulu di mamikos, liat reviewnya di aplikasi sama gmaps ambil yg jangka bentar aja kalo cocok lanjutin kalo kurang sambil cari kos lagi. Po cari di IG/FB (aku blm pernah) katanya banyak tu.",1665633974927134723,0,0,0,0,1665632058335723520,in,,,,0,GibennaGridwir
https://twitter.com/itbfess/status/1665624496202727424,2023-06-05 07:40:00+00:00,Minta rekomendasi kos deket itb! ganesha selain dari mamikos dong yang buat cewe,1665624496202727424,1,0,5,0,1665624496202727424,in,,,,3,itbfess
https://twitter.com/aamonsme/status/1665582682431164417,2023-06-05 04:53:51+00:00,@211002cangtip Akunmu sprti mamikos,1665582682431164417,1,0,0,0,1665581627878309888,in,,,,0,aamonsme
